imp,feature
9.481542059270245e-05,223830_4
-0.00010011816147878098,224828_4
0.00024788685789236983,225698_4
9.802699459068084e-05,225628_4
2.8159617747071673e-06,225637_4
6.560829272283217e-05,225638_4
6.205063231626019e-06,227468_4
-1.0456757836015012e-05,224329_4
-1.1754158879471566e-07,224331_4
3.52716809932829e-05,225806_4
-0.00043371936585077405,225807_4
7.644911041412059e-07,225810_4
-1.1034172802479482e-05,226512_4
0.0002625361287177556,220050_4
0.00016766332735996948,220051_4
0.00024405435297851068,220052_4
-9.007648802580665e-05,220056_4
7.181948270325769e-05,220058_4
-2.4149914417049867e-05,229300_4
1.5908842212034072e-05,226707_4
4.0769787083668866e-05,226730_4
1.8507486833387528e-05,224917_4
1.0509894938155852e-05,224952_4
6.588764557016804e-06,225667_4
-7.297291094847704e-05,224686_4
3.123465016485446e-05,224701_4
0.00015618672010413311,226537_4
-6.110942198942085e-05,220059_4
-3.2251059430280934e-05,220060_4
-0.0001602922754043373,220063_4
-1.1863721120621117e-05,220066_4
0.00019840357099208049,224309_4
0.0002951062808858664,224310_4
9.63170653625468e-05,224311_4
0.0001989178521033565,224322_4
0.00024336642430047698,224652_4
0.000119281385591295,224654_4
-0.00025021341611197864,224662_4
0.00030480299283720856,225309_4
9.52793843271912e-05,225310_4
0.000191208819994115,225312_4
4.4971428911291026e-05,225674_4
9.800821693192162e-05,225980_4
-2.992527687084999e-06,227537_4
3.426750597580067e-06,227538_4
0.00020777404453597284,228866_4
0.00013633493444673258,220074_4
3.541414899763389e-05,220581_4
-0.00010809385464487859,225672_4
0.00033533910545961335,227686_4
-5.924295535689268e-05,220061_4
-8.353426302175802e-05,220072_4
6.360124905253877e-06,220073_4
-2.4862149183837274e-05,220088_4
4.726647641039875e-05,223762_4
-0.0005800535338874732,224751_4
-6.247332117504638e-06,224753_4
-0.0001451706121749859,224755_4
-1.9994087375230564e-05,224837_4
-4.2706477039377544e-05,224838_4
-0.0008134134091693199,226534_4
-0.0005904478565965688,226536_4
-0.00013975759289330255,226540_4
-0.0001675623562577489,223772_4
-0.00024273259955629877,223773_4
-8.376373422485385e-06,224661_4
-2.1786061583575155e-05,224842_4
-0.00014258728687721007,226329_4
0.00021912851183011369,227446_4
-8.415470607294011e-07,228610_4
-5.906019477956694e-07,228611_4
1.5297295226540035e-05,228620_4
1.2109222536828582e-05,228621_4
1.799732007643173e-05,228723_4
1.265688613157443e-05,228724_4
0.00014910794949764378,227627_4
0.00012458972775193696,227628_4
0.00016162913039025612,227632_4
0.0001491124316788936,227634_4
1.9341327825286785e-06,224563_4
3.4353503849338003e-07,224900_4
4.317583826263059e-06,224920_4
1.469651011056249e-07,224921_4
3.620951382214318e-07,224956_4
1.70882632392466e-05,227579_4
2.6672596190278256e-05,227580_4
3.1555974900958456e-05,227582_4
-0.00010380311795673118,226499_4
7.775587469605776e-05,227454_4
-0.00014002416022101377,220603_4
-2.5295549402744484e-05,220624_4
-5.4241022932039125e-05,225671_4
-0.0004267856769761864,225693_4
-1.396256336237705e-06,227441_4
9.460382733276415e-06,225636_4
0.0004679952951625848,225684_4
-5.500913926925148e-05,223958_4
-6.168052285409543e-05,223960_4
-1.3614028945064125e-05,224752_4
-8.066250483803228e-05,224754_4
-0.0001254281434308634,224421_4
9.271644979686941e-06,224422_4
-1.1097434054668555e-05,228878_4
5.383410852186557e-05,227287_4
0.0001401503764901528,227463_4
6.7737609287329545e-06,225695_4
1.5638637058238748e-07,228177_4
1.1542755211880766e-07,228178_4
-2.1949962541196053e-05,228180_4
0.0002587403049634267,227516_4
8.779491168866967e-06,225651_4
-6.426381051951433e-05,224167_4
-3.4944542272651055e-05,224643_4
-4.5978123266837756e-05,227242_4
-8.788585505184021e-05,227243_4
8.819957414413355e-05,223763_4
-8.420718598232544e-05,224845_4
2.24345061391348e-06,224404_4
2.304554208789165e-06,224406_4
3.3691004045988043e-06,224418_4
2.2081549083654318e-05,220580_4
1.9538929371531242e-06,220650_4
-5.499079787184587e-08,227647_4
-4.006540669551444e-07,227447_4
1.2073641664056844e-06,224895_4
7.568416743058509e-05,226846_4
6.136929072789403e-05,223771_4
7.546244441696653e-06,228151_4
1.060523321080191e-05,228152_4
4.049267861983204e-07,228154_4
5.303805591116516e-05,228158_4
1.4776080364459357e-06,228159_4
2.2508374938128103e-05,227461_4
1.026321435319732e-05,224918_4
7.728071164133584e-06,224919_4
4.660563691946867e-06,224953_4
3.669759726842999e-06,224954_4
3.008547057841258e-06,224955_4
1.8536002865502994e-05,226183_4
8.045999156236016e-07,226184_4
-5.6625880440705935e-06,228872_4
-5.852648268235625e-07,228873_4
-1.479216114941991e-05,229301_4
-4.211019994763122e-06,229355_4
4.202318615482567e-06,228622_4
4.422428517055676e-06,228725_4
7.475882893147893e-07,224366_4
-2.7423042424042826e-05,227462_4
-1.902682649818841e-05,224419_4
-5.7832001443671596e-05,224420_4
8.910325043677777e-08,229270_4
8.849992282679982e-05,229277_4
1.8815285831723425e-06,229280_4
-1.2141523764248965e-06,227581_4
9.155314828919219e-06,224702_4
1.4313813324288653e-05,224144_4
-3.0036301888875614e-05,224149_4
-1.645585300410663e-05,224150_4
-1.7691302028406737e-05,224151_4
-8.609286859084269e-06,224152_4
-9.051526764722881e-05,224153_4
0.00018908632565315005,224154_4
0.00013324844521690876,224191_4
7.784102868981966e-05,225183_4
-0.00034042012674893895,226457_4
-0.00010116505357049988,228005_4
3.775387203204671e-05,228006_4
7.758032878326761e-07,224896_4
-1.94702341697716e-06,227440_4
3.6348284413034036e-05,228004_4
5.1362203430991515e-05,229247_4
2.05095229862667e-05,229248_4
3.5406041450555606e-07,224899_4
1.6629693594153177e-05,220765_4
5.854265369946473e-07,227989_4
2.4304676185962796e-07,224897_4
2.144588216172083e-07,224898_4
1.1388044358774828e-06,224922_4
9.104393909831408e-07,224957_4
3.19830675464338e-06,227543_4
1.2167491636286773e-05,227187_4
8.725286688795839e-05,227470_4
6.279031200662239e-06,228368_4
-2.446674071120982e-07,228370_4
5.786396444260641e-05,228375_4
1.4370352959239396e-05,228377_4
4.0039584371928465e-05,224705_4
2.74743051901937e-05,224706_4
1.914999099064764e-05,224707_4
6.08296116846842e-07,224709_4
-1.0275221640086757e-05,220194_4
1.392703577451085e-06,228623_4
5.682537971578353e-07,228726_4
5.376484295263759e-07,228727_4
-1.3964536443614965e-05,229160_4
-4.29417995899697e-07,224749_4
0.0002022777625206965,224750_4
1.4161705209768552e-05,227546_4
2.1418601147078345e-05,227547_4
-1.9495160393045632e-07,229823_4
-3.935015253963436e-06,229827_4
-0.0002234498113962251,229829_4
5.7184319224630015e-06,228369_4
2.622432149571176e-05,228374_4
0.00012833471355388278,228381_4
0.00014529627888629736,228382_4
5.417776885760666e-05,227455_4
2.7106467531012183e-06,229761_4
1.8087633293326233e-06,223768_4
4.253877258201322e-05,227717_4
0.00014617190590608914,227066_4
7.087104601006001e-05,224145_4
2.29058207385342e-06,227549_4
-4.0415421675665874e-07,224746_4
4.244563138918729e-06,224747_4
2.118123421278452e-07,224411_4
-9.8957202151002e-08,228613_4
1.1826429449012209e-07,228614_4
-7.133387376488348e-08,228615_4
0.0,228616_4
3.808846384975957e-07,228624_4
3.101833847875268e-08,228625_4
4.715186409955449e-07,228626_4
3.3390052278479565e-07,228728_4
9.836560199507337e-07,228729_4
-2.4234663854613573e-05,223764_4
-3.027191938529145e-05,223765_4
-3.58603526246877e-05,224645_4
-3.8145751453316166e-05,224646_4
-1.9479057419160444e-05,226092_4
-2.2090640006355797e-05,226094_4
-5.578400227692314e-05,224359_4
3.0211264919515262e-05,229363_4
2.5938055998562776e-05,229364_4
4.339724979045278e-06,229365_4
6.54386699245754e-06,229668_4
1.6651425881693525e-05,229669_4
2.2837347518526927e-07,229671_4
5.448074202631611e-05,229677_4
1.3280044696484908e-06,229678_4
2.85211753721197e-05,224367_4
1.9535142488449278e-05,228162_4
-5.9137194774181624e-06,225692_4
3.97182015385288e-05,223767_4
7.95576081412328e-05,227716_4
-1.336316462741074e-06,227775_4
2.8553670707028914e-07,228176_4
-4.685579715994996e-07,228179_4
6.646438218365485e-06,228182_4
1.0870078215543117e-06,228184_4
2.176248866362015e-05,228185_4
-1.3449727764077683e-05,224710_4
-1.495016432966136e-05,224711_4
-9.85669574083407e-08,228198_4
-1.9953954919980878e-05,223766_4
-1.4650777338714871e-05,224647_4
-1.1160446716619884e-05,226096_4
1.932866342793146e-05,227469_4
-2.0724978584065382e-06,227460_4
3.2470691540905945e-07,228627_4
1.8141170574269156e-07,228628_4
2.864123331330204e-06,228730_4
3.042485563921975e-07,228731_4
2.414150411732627e-06,227451_4
-7.217584044505383e-08,229240_4
-4.036790984117481e-07,226504_4
-1.3296776550034778e-06,229302_4
1.5762492697294607e-06,224166_4
7.860517788172879e-07,228378_4
1.6575183991578297e-06,227990_4
-1.6575183991578424e-07,227991_4
5.839753793505294e-06,229626_4
1.7357005405435804e-06,229627_4
2.0707439991552315e-06,224704_4
-5.840556252973231e-07,227449_4
1.8918305145981393e-06,229374_4
-1.3962204019502076e-05,224728_4
-2.3931584370228458e-08,227602_4
-4.786316874045716e-09,227614_4
1.9204034534650463e-05,228379_4
3.320184246140192e-07,228618_4
1.660092123070096e-07,228629_4
2.7668202051168306e-07,228732_4
7.371439924052993e-07,227452_4
-6.826560657121798e-07,227645_4
-6.826560657121798e-07,227646_4
-5.290157725920375e-08,228189_4
-8.558394703207883e-08,228192_4
0.0,226739_4
0.0,226744_4
0.0,226745_4
0.0,226764_4
0.0,226766_4
0.0,226774_4
0.0,226778_4
1.3432105413432768e-05,227919_4
-3.3998931376219575e-06,227926_4
0.0,228617_4
-1.8040547652080575e-06,227861_4
-1.7100935795201276e-06,227867_4
-1.7288858166577087e-06,227873_4
-2.5528499972244814e-08,224901_4
1.8788345779463077e-05,227933_4
2.8988015556660763e-07,220128_4
2.9970660151801984e-06,223775_4
3.259104573884404e-06,224659_4
-4.23234798053967e-08,227450_4
-4.325334812516725e-08,229255_4
-3.3966057536029794e-05,229263_4
-8.026689077530993e-08,227448_4
-2.7135026097898417e-06,224314_4
-2.8593898468752827e-06,224315_4
-2.7135026097898417e-06,224317_4
-2.771857504624019e-06,224318_4
0.0,227453_4
0.0003825404913344622,222168_5
-1.4936004544586262e-05,223258_5
0.000308599547547918,225158_5
1.3211184200367271e-05,225942_5
0.0002889117822438255,225943_5
0.00039656757474335004,220949_5
-8.089437823243328e-06,225152_5
9.390101646408966e-05,221906_5
-0.00012807024766380658,225159_5
-0.0010976396872114855,225823_5
-0.0003842162813640784,225828_5
0.0003021746011459716,225168_5
-0.00014458658908278457,225825_5
0.000282481976581659,221668_5
4.666710997165633e-05,220950_5
3.098492447994918e-06,229624_5
-3.779307696055109e-05,229640_5
5.864563007051911e-06,221289_5
-2.337235637990177e-05,220864_5
0.0003100715528062041,221749_5
-0.00017196675654087697,226089_5
0.000743851273980319,221662_5
-3.508408412632497e-05,225910_5
4.6568697166186494e-05,221794_5
1.4276540469813707e-06,221986_5
0.0004653577307001105,221347_5
3.690435268919969e-07,221744_5
0.00018824347637713947,225945_5
-5.3160381402056396e-06,227522_5
-2.528823394351015e-05,227523_5
-0.00015541211012618935,225153_5
3.69400656550281e-05,229420_5
-3.2580189445204495e-05,225155_5
-0.00011629284597949456,222056_5
0.0007620384042886391,228340_5
0.0006055331133730658,220970_5
7.030509637300716e-05,225944_5
0.00011380495418746072,220862_5
-1.372685447747209e-06,225830_5
1.7001370276443695e-06,228339_5
3.0174450249030838e-05,229630_5
9.924975445631911e-05,221555_5
0.00037705362736488213,225161_5
3.071734780361397e-05,222042_5
0.00037361012313632223,222315_5
0.0,227532_5
-1.9921690357709293e-05,225171_5
-1.0458556700974052e-05,221712_5
0.00019002793418775856,221429_5
0.00033769216991187077,229654_5
-1.2247108754051978e-05,222051_5
0.00010550410765593603,225150_5
0.0007139441087420258,221653_5
-6.543635296630981e-05,225170_5
-6.145973834847876e-05,229597_5
-1.8580873294004993e-05,221468_5
8.549212204195863e-05,228351_5
-4.1702605516086004e-05,228315_5
-1.0839463147933622e-05,225148_5
8.097534124101559e-05,228135_5
5.65577940088169e-06,227525_5
0.0003233773279591971,227529_5
-3.652771169857749e-06,227536_5
-9.792485858107417e-06,225151_5
-0.0001241726306302593,225916_5
-9.740218431595433e-06,228367_5
0.00010925157375325838,229233_5
0.0002549394029324029,229057_5
-2.927920148290398e-06,225147_5
-4.575723125708325e-06,221319_5
1.0527363828109129e-06,225157_5
-2.373980373170949e-05,227530_5
0.0002066928723305848,225827_5
0.0,227520_5
8.664123299332271e-05,228316_5
3.734155296375052e-06,229234_5
-1.1678039001745034e-05,225941_5
1.0264126378296209e-07,227692_5
0.00027234163145721264,225917_5
-8.252434918071683e-09,222021_5
-3.285700581356885e-05,222151_5
1.6578351041377554e-06,228359_5
-6.913210948492197e-07,227531_5
-3.932123405020536e-05,225931_5
0.0002082520446325272,229011_5
3.312731688443998e-05,229010_5
1.682699073729564e-05,228140_5
6.769065841558401e-05,229295_5
7.442449070320136e-05,229013_5
1.604879057709561e-05,229009_5
-4.951441670634056e-05,228363_5
2.7404598571879903e-06,229639_5
1.9852126895889605e-06,221833_5
0.0,222037_5
0.0002056617878102765,227695_5
0.0003091964543378998,225936_5
-5.913438774468604e-05,229058_5
0.0001494477254931148,226880_5
-0.0001454710571355468,225920_5
7.982532639832807e-05,225154_5
0.00014708276327287005,221036_5
-2.3747986052205706e-09,229066_5
0.0,221261_5
0.00027600992261130606,229297_5
1.293135631482678e-07,229618_5
4.901656448619095e-06,222062_5
0.0,227689_5
3.005978223251945e-05,229014_5
-2.1895252043595402e-05,227975_5
3.2787807864452956e-05,229632_5
0.0,225173_5
-1.3408570797354962e-05,225928_5
-2.565268788502399e-05,229012_5
0.0,229062_5
0.0,227524_5
-2.417909873811861e-07,221689_5
-2.8339633550303386e-05,225801_5
-1.984016557372408e-06,228350_5
9.568859425940562e-06,221207_5
0.0001361313326929657,225930_5
0.0,221892_5
0.00022301171783053016,227979_5
3.936442904912872e-05,227528_5
-3.3836384980516938e-06,226027_5
9.89193971479691e-07,225929_5
-1.1946215614895505e-05,225935_5
-4.407548658693692e-05,225934_5
0.0,225915_5
0.0,225914_5
-1.615991462918573e-05,229296_5
0.0,228355_5
0.0,228341_5
0.0,221733_5
0.00012447040506152648,226038_5
0.0,227973_5
-3.4757951093016625e-06,227534_5
4.0708512612384665e-09,229760_5
6.6205601202201536e-09,229764_5
-7.584691669225653e-06,226877_5
-1.4755317015848358e-05,228383_5
4.776248234605574e-09,229709_5
-6.7184665087299546e-06,226030_5
-8.494706443150428e-07,225937_5
-2.6757058153504593e-07,224277_5
4.284084685133026e-07,225792_5
3.340013324560064e-07,229351_5
8.39443977276195e-07,224275_5
-5.036063963240128e-07,225402_5
2.340218925203229e-06,225459_5
8.845859211256177e-07,224263_5
-6.312045256510033e-08,224270_5
2.0436674303161256e-06,225432_5
2.289548930142305e-06,225752_5
-5.282658512805643e-07,224274_5
9.115844341833106e-07,224264_5
-2.267970853162625e-08,225315_5
1.384341536638296e-07,224276_5
0.0,229532_5
2.2137340890538587e-07,221217_5
1.1172378013848626e-06,225794_5
9.637052550811586e-08,224272_5
9.117080309274101e-07,224560_5
-6.47763904898723e-08,225789_5
-2.2344544413546754e-07,221216_5
-2.589700205939065e-08,225400_5
1.82448019631741e-07,225817_5
2.542510363997634e-07,225469_5
2.98259988740825e-07,225966_5
2.9973851401520063e-08,224267_5
6.105593306334145e-07,224385_5
1.1670909047385277e-06,221214_5
-1.2584505932603315e-07,224269_5
1.0285525432776731e-07,223253_5
1.5139881411654142e-06,225401_5
6.570814087322187e-07,225451_5
-7.057938197898347e-08,225464_5
4.41195941527019e-07,225466_5
0.0,225202_5
4.319906461217791e-07,225441_5
2.2124677475271498e-07,221255_5
2.2747584767274866e-07,229581_5
3.4818135573920817e-07,228286_5
1.1413441479994588e-07,229516_5
0.0,229525_5
-1.067564246450879e-07,229614_5
-3.144517507892885e-08,224268_5
1.0738028067421159e-06,225454_5
-4.537651591865507e-08,225203_5
9.047180537489456e-07,221223_5
2.599834443196571e-06,228128_5
1.2967009667471024e-07,229580_5
-3.6839004292129174e-08,224566_5
-5.482780616113292e-08,225816_5
-8.094409188107123e-08,225470_5
9.591025018753425e-09,225814_5
-6.222726455350152e-08,229526_5
1.2130417460328931e-06,228129_5
-1.4672159644786338e-06,227194_5
-1.9830549135199143e-08,226477_5
-1.9186817241317216e-07,225204_5
-1.250296619846858e-07,225457_5
4.1942675889937925e-07,225439_5
1.937676518802901e-07,228130_5
-7.455743966295866e-08,229380_5
-1.4480575351714631e-07,225433_5
-1.857455994281227e-08,229579_5
-1.1494669751376744e-07,225465_5
4.222481714217873e-08,229366_5
2.4820123439643285e-07,225462_5
0.0,225406_5
0.0,229468_5
7.215565342034526e-07,225802_5
3.8980402601365233e-08,227719_5
3.150430234912102e-07,225430_5
0.0,229531_5
0.0,225448_5
8.418704259159341e-08,226124_5
0.0,224273_5
3.188404756684761e-07,225445_5
-1.545173450356068e-07,227550_5
-7.270803595399312e-09,225427_5
-1.6437316045131338e-07,225399_5
1.320025779532832e-07,225434_5
-1.990404390715325e-08,229577_5
2.802102439118745e-07,228127_5
9.797002459734156e-08,225805_5
0.0,225205_5
1.068156159733041e-07,225444_5
3.8738786313636936e-08,225475_5
2.1869469559478295e-07,226476_5
0.0,229523_5
2.547493763049986e-07,228125_5
0.0,228169_5
2.1507328838276384e-08,229582_5
1.9377503912727783e-07,225440_5
4.392215283305674e-08,229529_5
2.0552464420844207e-08,229530_5
-4.806691876640793e-08,229578_5
0.0,225429_5
-3.644750522090944e-08,228136_5
1.700972659572778e-07,225443_5
-1.363780184434355e-07,225468_5
0.0,225467_5
-4.245018366339306e-08,225447_5
-2.3751405376230216e-08,221219_5
0.0,228201_5
0.0,228202_5
0.0,225199_5
-4.727806072385401e-08,225479_5
0.0,225477_5
-1.3437721903947426e-06,227712_5
-1.663420612471607e-08,227551_5
0.0,225967_5
0.0,226475_5
1.1612427566721221e-07,229755_5
0.0,225821_5
0.0,229519_5
0.0,225820_5
0.0,227715_5
0.0,227713_5
9.514931219994748e-08,229575_5
1.3377079490459453e-07,225460_5
-3.190082680348231e-08,229524_5
0.0,225474_5
0.0,225437_5
-3.972688410401325e-09,225476_5
0.0,225461_5
0.0,229514_5
0.0,225446_5
0.0,225436_5
0.0,225463_5
0.0,228228_5
-5.904160005152376e-08,229298_5
0.0,229585_5
0.0,225428_5
-1.857455994281227e-08,229501_5
0.0,225449_5
0.0,225819_5
-5.37015894999202e-08,227711_5
0.0,229620_5
-1.7185502815723446e-08,225450_5
0.0,227714_5
0.0,226474_5
-1.3488915887610446e-08,229586_5
5.0983512278692314e-08,226236_5
0.0,229527_5
0.0,229528_5
3.0071930524614154e-08,229584_5
-1.857455994281227e-08,229576_5
-1.547350863194647e-08,228715_5
4.947082187089356e-07,226559_5
-1.16049264628414e-05,226560_5
-2.0292087992451345e-06,226599_5
1.7760674114611935e-07,226633_5
4.6885920693503814e-07,226561_5
7.634164169402344e-08,226626_5
-1.0915537013658886e-05,226588_5
1.3070549907275742e-07,226627_5
-3.9861231627760444e-07,226579_5
-1.9262657159965122e-08,226631_5
-2.1780220639230253e-07,226575_5
-2.6466204774944914e-07,226613_5
1.0730724701414196e-07,226632_5
-5.3929696337193e-07,226592_5
-6.69379416282283e-07,226571_5
4.3417991591843e-07,226593_5
6.824597438031917e-09,226595_5
-1.499150298110731e-07,227488_5
-1.753317561507725e-07,227489_5
-1.7395728622408967e-07,226576_5
-1.3247576717695302e-07,226564_5
-2.748490566147007e-07,226604_5
0.0,226628_5
-4.588823040574736e-07,226584_5
-7.647364824180451e-07,226600_5
-1.3983792931337331e-06,226589_5
8.126276169253308e-08,226583_5
-6.353666539029939e-07,226598_5
0.0,226629_5
-2.2251371938102627e-07,226567_5
-8.593758826808427e-07,226582_5
-3.750791616501184e-07,226563_5
-2.393727676532688e-07,226573_5
-2.660468096126679e-07,226612_5
2.485857205373498e-07,227510_5
2.1236157769923441e-07,226608_5
3.5365015286683655e-08,226565_5
-5.919356481756657e-07,226597_5
2.067425527679267e-08,226603_5
-2.3906591527976073e-07,226601_5
-1.427949036181151e-07,226602_5
1.0856678805989048e-07,226610_5
-2.5021704249062127e-07,227701_5
-9.104987741817866e-08,226625_5
1.5848878077032817e-06,226606_5
-2.8214553100763474e-07,226590_5
0.0,226630_5
-6.996276060105574e-08,226580_5
-7.964015620194295e-08,226605_5
2.4228943922027448e-08,226619_5
0.0,226574_5
-7.348561469023896e-08,229413_5
7.741339295901807e-08,227511_5
-3.394073437643241e-08,226617_5
-3.9311369089744466e-08,226591_5
5.4076445001638135e-08,226620_5
0.0,226623_5
-1.7492295293713155e-08,226621_5
0.0,226614_5
-2.0196095106506202e-08,226557_5
1.1562712288161788e-07,226609_5
8.287591995789212e-08,226607_5
-2.0897763479523705e-08,226558_5
0.0,226570_5
-3.394073437643241e-08,226618_5
0.0006479441517011545,220045_5
-2.147818975600592e-05,220046_5
-0.0001042103351095454,220047_5
-0.0008387713962065725,220179_5
-0.000331903912871149,220180_5
-0.0004748746884694306,220181_5
0.00018513370723396844,220210_5
0.00012266220167041946,220245_5
6.627087964136138e-05,220274_5
-0.00034893634902785425,220277_5
4.498425552878225e-05,220292_5
0.00012233635458666625,220293_5
8.58988382635341e-05,220339_5
1.6927152277893937e-05,220734_5
0.00027041692600177097,223679_5
0.0001675115242352983,223751_5
1.4135706543191305e-05,223752_5
-0.00010979426857079936,223761_5
-0.00021920929233312897,223769_5
-0.0002453610112032562,223770_5
0.0003852244769002692,223872_5
0.00025703651269870715,223873_5
-0.0004505724454763265,223874_5
0.00012003610818998429,223875_5
0.00012091414129796678,223876_5
-3.240069910592478e-05,224161_5
-1.8992154281921176e-05,224162_5
0.00021391463321737418,224417_5
-0.0003057176993292402,224684_5
0.00022206263472136133,224685_5
8.320318210596899e-05,224687_5
0.00015879952588184805,224688_5
0.00010443959499445569,224689_5
0.0002926275987584591,224690_5
1.9274679030242826e-05,224691_5
0.00026282653850136776,224695_5
0.00015694507442289186,224696_5
0.00012843239363372633,224697_5
8.037246327582343e-05,224700_5
1.3703208272323446e-06,224738_5
0.00011011579286237379,225668_5
0.000609337781768134,226062_5
0.00021379980242842585,226063_5
-0.0001908694109815683,226253_5
-2.6836043064077097e-05,227464_5
0.00015820947560701303,229371_5
-7.75049268731642e-07,229660_5
-7.985816775327044e-05,229661_5
1.1377483410807128e-05,229663_5
7.497186935994243e-06,229664_5
6.132313023626859e-06,229665_5
0.00023014626431344288,223834_5
4.0008251781116566e-05,224562_5
1.9179071277143066e-05,224846_5
2.2401059050023854e-05,224916_5
1.1994775410536538e-05,224951_5
9.367022364899666e-05,225634_5
2.108827146555177e-05,227429_5
6.364549174915291e-06,227444_5
-2.8976360940049863e-06,227456_5
-4.1408949515628965e-05,220228_5
-6.561983974044902e-05,220545_5
0.0002963980947466228,220546_5
0.0005448275871844034,220587_5
-0.0004300823886616073,220602_5
5.729440151929301e-06,220615_5
0.0002599439771073966,220621_5
-4.159561100310764e-07,220635_5
6.44497181667775e-05,220644_5
-0.00046397034822319715,220645_5
-0.0003966223126982911,224639_5
0.0003955026409762546,225612_5
0.0008495342331848244,225624_5
2.273025933823586e-05,225625_5
-2.9968494978646298e-06,225639_5
-2.0704631169368662e-05,225640_5
-9.418706860005966e-05,225641_5
1.5177982450985098e-05,225642_5
0.00022213703183188746,225643_5
7.774104312691479e-05,225677_5
6.806928844895908e-05,225690_5
0.0001951736294892929,227073_5
-3.61997216704723e-06,227442_5
-0.0002416250580162446,227443_5
0.0005103078144686372,227445_5
-3.35932608822863e-05,227457_5
0.00037398513255265344,227465_5
0.0006472179537833751,227466_5
-3.5625527384315915e-06,229356_5
-9.214965501174026e-06,229357_5
-1.1505994163179007e-05,229358_5
9.01652009484385e-07,229359_5
-1.46021797346709e-06,229360_5
-1.197943616005536e-07,229361_5
0.0008739565051280398,220224_5
0.00011421040068185748,220227_5
0.0005033444360971446,220235_5
0.0005265599379661357,220632_5
9.43487133936137e-05,223830_5
-0.00012554416374557719,224828_5
0.0002263167198106176,225698_5
9.912489713723169e-05,225628_5
2.7705903695744555e-06,225637_5
6.447085739764808e-05,225638_5
5.275675000023245e-06,227468_5
-1.0428696549424797e-05,224329_5
-5.734559389803721e-08,224331_5
9.759954844453387e-06,225806_5
-0.00031125659567682746,225807_5
4.736613820098402e-07,225810_5
-1.1034172802479482e-05,226512_5
0.0002149519225133566,220050_5
0.00014199781746158,220051_5
0.00024579493742126206,220052_5
-0.00012272567235297943,220056_5
3.875575376100159e-06,220058_5
-2.1310346628997526e-05,229300_5
1.5908842212034072e-05,226707_5
4.0769787083668866e-05,226730_5
1.8599581428427762e-05,224917_5
1.0509894938155852e-05,224952_5
6.468817970014297e-06,225667_5
-0.0005011564815482284,224686_5
3.460269119231752e-05,224701_5
0.00014569503979630202,226537_5
-6.304419007999203e-05,220059_5
-2.60113851500159e-05,220060_5
-0.00016298171357234163,220063_5
-8.077658255480511e-06,220066_5
0.00018824676369788,224309_5
0.0002945625358807172,224310_5
9.566949780837344e-05,224311_5
0.00019575743486561885,224322_5
0.00023984121990897517,224652_5
0.00011489816590390904,224654_5
-0.0002512696749409905,224662_5
0.0002950484472330481,225309_5
9.812313632855346e-05,225310_5
0.00018839891574339666,225312_5
5.28700864098976e-05,225674_5
9.813467383049404e-05,225980_5
2.305262119531704e-06,227537_5
4.967832435671247e-06,227538_5
0.0002069840019267007,228866_5
0.00016689767764041185,220074_5
-5.68347409706657e-06,220581_5
-0.00014019967826350298,225672_5
0.0003304613068334845,227686_5
-5.743895147094179e-05,220061_5
-8.126139340438153e-05,220072_5
5.8689990726692315e-06,220073_5
-2.4892682525494528e-05,220088_5
4.7482451520989e-05,223762_5
-0.0005291885485170748,224751_5
-6.004064861098323e-06,224753_5
-0.000148454981513352,224755_5
-2.1426681218205998e-05,224837_5
-4.627765287077199e-05,224838_5
-0.000811511606168471,226534_5
-0.0005881915888199565,226536_5
-0.00013736487631097917,226540_5
-0.00017078092993103107,223772_5
-0.00024340368902201617,223773_5
-9.729859185793217e-06,224661_5
-2.2287648668707817e-05,224842_5
-0.00014290421159328398,226329_5
0.00032228220573995325,227446_5
-8.772130117603735e-07,228610_5
-5.897459622703162e-07,228611_5
1.5268529911929356e-05,228620_5
1.1994278672966716e-05,228621_5
1.8667413437676563e-05,228723_5
1.25765684207191e-05,228724_5
0.00015096115234595298,227627_5
0.00012904131865772717,227628_5
0.00016199224735254816,227632_5
0.00014819084778195236,227634_5
1.951867214022354e-06,224563_5
3.4353503849338003e-07,224900_5
4.317583826263059e-06,224920_5
1.469651011056249e-07,224921_5
3.620951382214318e-07,224956_5
1.6808975422209813e-05,227579_5
2.687559999281376e-05,227580_5
3.49629071051495e-05,227582_5
-8.500098968190975e-05,226499_5
7.6232346431642e-05,227454_5
-0.00013869607033696393,220603_5
-2.51689349070355e-05,220624_5
-5.3322942873137106e-05,225671_5
-0.00041359249343542875,225693_5
-1.396256336237705e-06,227441_5
0.00014475328541067143,225636_5
0.0004701849858175668,225684_5
-5.855791390294797e-05,223958_5
-6.571453662832008e-05,223960_5
-1.2752795054285848e-05,224752_5
-8.660875342075911e-05,224754_5
-0.0001051608834414091,224421_5
8.176414894180966e-06,224422_5
-1.110385622107525e-05,228878_5
5.432545636479294e-05,227287_5
0.0001415359534678475,227463_5
6.621759670136886e-06,225695_5
1.6861923725703826e-07,228177_5
1.6174394193278902e-07,228178_5
-2.1949962541196053e-05,228180_5
0.0002649839318613877,227516_5
8.942597331498173e-06,225651_5
-6.378306305551885e-05,224167_5
-3.5021165381793366e-05,224643_5
